Cleaned_Tweet,label
sadece çığlık atan mermilere bataklıklara sıçanlara çürüyen cesetlere katlananlar ı dünya savaşının dehşetini gerçekten anlatabilirler,tarihci
dieppe akını iyi seyirler,tarihci
bm temsilcisinin katıldığı toplantıda bau medeniyet araştırmaları merkezi olarak göç mülteciler konusunda yaptığımız yapmakta olduğumuz yapacağımız çalışmalarımız projelerimiz hakkında ilgililere geniş kapsamlı bilgiler verdik,tarihci
eskişehir kitap fuarı sırasında türlü yardımı sağlayan görevlisi dostlarıma teşekkürü bir borç biliyorum harikasınız sağolun varolun emeklerinize sağlık,tarihci
eskişehir kitap fuarındayız,tarihci
claymore operasyonu iyi seyirler,tarihci
herkesi bekliyorum,tarihci
temmuz kasım tarihleri arasında atlantik okyanusu kuzey denizi akdenizde yoğun bir alman ubot etkinliği yaşandı yaklaşık gemi batırıldı ingiliz başbakanı lloyd george tedarik hattını korumak silahlı bir donanma konvoyu oluşturma yoluna gitti,tarihci
gato sınıfı bir denizaltı olan uss grunion temmuz aleut adalarının yakınlarında iki japon devriye botunu batırdığını bildirdi bir kendisinden haber alınamadı ancak yılında kişilik mürettebatı birlikte denizin derinliklerinde bulundu,tarihci
koca mermiyi sırtladı çanakkalede geçit vermeyenlerden yenilmez denen armadayı denize gömenlerden biriydi ancak mondrosla boğazı geçtiler asl olan kapıda beklerken girmekti aralık aramızdan ayrıldı emanetinin bekçisiyiz ruhun şad olsun koca seyit,tarihci
herkesin herşeyin bittiğini düşündüğü anda başlayabiliyorsanız başarıyı elde etmeniz kaçınılmazdır,tarihci
dün akşam konuğu olduğum sayın e nin değerli ekibine teşekkür ediyorum bir başka programda tekrar görüşmek dileğiyle emeğinize yüreğinize sağlık,tarihci
sevgili dostum doğan can gündoğdunun çalışması tebrikler harikasın,tarihci
çöl kaplanı fahrettin paşa yıllar evvel bugün aramızdan ayrıldı atatürkün söylemiyle ölmeden adını türk tarihine altın harflerle yazdırmış bir kahramandır mondrosa rağmen ay medineyi teslim etmedi beraber savaştığı herkes onun medineliydi ruhu şad olsun,tarihci
birlik beraberliği unutulmaz zafere dönüştüren esadların cevatların mustafa kemallerin hakkıların seyitlerin mehmetçiklerin ölümsüz destanı mondrostan sonra ıtilaf donanması ıstanbula gelir asl olan onlar kapıda beklerken girmekti hepsinin ruhu şad olsun,tarihci
can güldikenin paylaşım notu kendisine candan teşekkürler,tarihci
istihbaratın kısa tarihi gölge oyunu okuyucusu buluşuyor kırmızı kitabevi çırağan,tarihci
sevgili mensubu dostlar gerek fuarlarda gerekse fuar dışı zamanlarda yaptığınız yardımlar olumlu yaklaşımlarınız problemleri çözme gayretiniz üretkenliği ön planda tutan destekleyen tavırlarınız gönül dolusu teşekkürler,tarihci
iyi seyirler dilerim,tarihci
herşey hazır yol gözlemekteyim,tarihci
kitabım gölge oyunu istihbaratın kısa tarihi haftasonu görücüye çıkıyor görüşmek dileğiyle,tarihci
yer coşku dolu,tarihci
söze gerek yok,tarihci
ankara kitap fuarı öncesi son durum olmadan olmuyor,tarihci
galatasaray lisesi son sınıfındaki üniversitemizde eğitim gören kardeşlerimle üniversitesi tarafından düzenlenen toplantıda bir araya geldik gsl devre mezunu olarak kardeşlerimle gurur duydum geleceğe ümitle bakmamı sağladıkları kendilerine teşekkürler,tarihci
bütün dostlara duyurulur görüşmek dileğiyle,tarihci
görülmeyen sözcüklerin duyulmayan renklerin çığlık çığlığa bir sessizlikte kendilerine yer buldukları şehir istanbul,tarihci
görüşmek ümidiyle,tarihci
işini seven sorumlulukla yaklaşan herkesle herkes çalışmaktan zevk duyar sadece çalışmaz kişiden birçok bilgi detay öğrenirsiniz böyle birisi seni tanımak seninle birlikte çalışmak bir ayrıcalık sevgili doğan can yolun açık olacak,tarihci
an itibariyle ayasofya önündeki ziyaretçi kuyruğu,tarihci
nereden,tarihci
roma filminin fragmanına imza atmış most original trailer ödülüne layık görülmüş olan değerli dostumuz doğan can gündoğdu medam koordinatörü agah kardeşim beni ziyarete geldi başarılar sevgili dost,tarihci
sevgili dostum öğrencim cem can çalışmalarını imzalı olarak bana göndermiş bir hocanın tarifi imkansız anlarından birini yaşattığı teşekkürler ısaac asimov merkezli günlerce süren sonu gelmez muhabbetlerimizin sonucunu görmek sevindirici başarılarının devam dilerim,tarihci
haziran normandiya çıkarması iyi seyirler,tarihci
bugünkü aydınlık gazetesindeki yazım yazının son paragrafında ağustos olması gereken sevr antlaşmasının tarihi ağustos olarak yazılmış teknik hata nedeniyle bütün okuyuculardan özür dilerim büyük taarruz mazlumlara örnek oldu,tarihci
beyaz tarih kaleme aldığım yazı keyifli okumalar,tarihci
başarısızlığı kabullenmek önemlidir seni bir sonraki zaferine ulaştırır,tarihci
ekim londra metrosunun istasyonları alman hava saldırılarına karşı sığınak olarak kullanıldı kadar ingiliz hükümeti başlarda karşı çıksa halkın baskısıyla buralarda oturma yerleri yaptı yiyecek temin noktaları kurdu ilk yardım hizmeti vermeye başladı,tarihci
ilgililere duyurulur,tarihci
temmuz başlıklı yazım ayın yazısı başlığı altında www sayfasında iyi okumalar,tarihci
kısa birinci dünya savaşı kitabımdan bir alıntı,tarihci
temmuz ayında yaşananlar tarihte ay başlığı altında sayfasında iyi okumalar,tarihci
nacizane bir denemem gelişecek keyifli okumalar dilerim,tarihci
haziran te arşidük ferdinandın öldürülmesi dünya savaşının ta versailles antlaşmasının imzalanması dünya savaşının kapılarını açtı,tarihci
haziran saipan muharebesinin başlangıç safhasında mariana adaları açıklarındaki amerikan eskort uçak gemileri saldırıya uğramışlardı uss kitkun bay uçak gemisini hedef alan bir japon uçağı vurulduktan sonra deniz doğru düşerken,tarihci
harika bir haber böyle uygulamaların artması dileğiyle,tarihci
evren mercan üstadım önemli bir hususu bizlerle paylaşmış,tarihci
değerli konuşmacıların katılımı kaçırılmaması gereken bir fırsat yaratıyor vakti olanların fırsatı değerlendirmesini tavsiye ederim,tarihci
kitaplarım fragman hazırlayan sevgili dostum doğan canı başarısından dolayı kutluyorum üstat senden büyük başarılar bekliyorum tebrikler,tarihci
fatih sultan mehmed henüz yaşında iken mayıs te istanbulu fethetti bugün tarihte bir devrin sona erip yeni bir dönemin başlayışının yıldönümü fatih hoşgörülülüğü bilime akıla verdiği önem bağnazlığa karşı açtığı savaşla fethini perçinledi,tarihci
mayıs havza genelgesinin yayınlandığı gündürmilli bilincin uyandığı gündür anadolunun tek yumruk olduğu gündür yaşadığımız günü bize miras bırakan özgürlüğümüzü bize bağışlayan mustafa kemal atatürkün şehitlerimizin ruhları şad olsun,tarihci
mayıs günü çanakkalede gerçekleştirilen harekat iki taraf icin ağır zayiat sonuçlanır mayıs tarihinde kolordu harekt şube müdürü binbaşı ohrili kemalin düşman tarafında yaptığı görüşmeler sonucu mayıs tarihi bir ateşkes anlaşması imzalanır,tarihci
milli mücadelenin başlamasının yıl dönümünde istiklal harbimizdeki ordu komutanından emir subayına kadar tespit edilebilen yaklaşık subayın adı soyadı rütbesi sicil numarası bir araya getirilmiş mutalak okunmalı,tarihci
atatürkün yıl önce samsuna ayak basması başlayan milli mücadelemiz emperyalizm altında ezilen bütün halklara örnek olmuştur atatürk önderliğinde türk halkının bağımsız kendi egemenliğine dayanan bir gelecek kurmaya başladığı gündür mayıs,tarihci
mayıs dolmabahçe sarayı sene önce itilaf gemilerinin önünde demirlediği esir saray bugün özgürlüğünün tadını çıkarıyor uğurda başta mustafa kemal atatürk olmak üzere canlarını hiçe sayarak mücadele verenlerin ruhları şad olsun emanetiniz emin ellerde,tarihci
mayıs mustafa kemal paşa samsuna gitmek bandırma vapuru istanbuldan hareket etti yolculuk öncesi görev yerine gidebilmesi kendisine vize verenler sene sonra geldikleri gittiler rahat uyu paşam son nefesimize kadar emanetinin bekçisiyiz,tarihci
mayıs günü izmir yunan ordusu tarafından işgal edildi ılk tepki hasan tahsinin attığı ilk kurşundu hemen şehit edildi türk direnişinin simgesi oldu uğurda hayatını hiçe sayarak ölümsüzleşen şehitlerimizin ruhu şad olsun rahat uyuyun emanetinizin bekçisiyiz,tarihci
kısa ikinci dünya savaşı kitabımın ünü sınırlarını haddinden fazla aşmış durumda,tarihci
kısa ikinci dünya savaşı kitabımın baskısı değerli hocam gültekin yıldızın önsözü raflardaki yerini aldı başta gültekin hocam olmak üzere bana teşvikleri eleştirileriyle katkı sağlayanlara bütün okurlarıma teşekkür ederim,tarihci
doğu anadolu erzurum kitap fuarında standında kitaplarımızı imzalıyoruz,tarihci
herkesi erzurum kitap fuarına bekliyorum görüşmek dileğiyle,tarihci
boğazda bir an,tarihci
mart nisan arasında türk ordusunun ıngilizlere yaşattığı hezimetler mart gelibolu muharebeleri selmanı pak kutül amare yolda kaybettiğimiz bütün şehitlerimizin ruhları şad olsun hatırlarını yaşatmak millet olarak hepimizin sorumluluğudur,tarihci
yılında yorktownda ıngiliz askeri teslim oldu ingilizler tarihlerindeki ikinci büyük teslimiyetlerini nisan günü kutülamarede türk ordusuna karşı yaşadılar yaklaşık personel uğurda hayatlarını feda eden bütün şehitlerimizin ruhu şad olsun,tarihci
kocaeli kitap fuarında standında kitaplarımızı imzalıyoruz,tarihci
kocaeli yolcusu kalmasın,tarihci
zamanı uygun olanlar kaçırmasın derim,tarihci
yıl önce ertuğrul teke ikiz zığındere morto koylarıyla arıburnu kumkaleye çıkanlar türk askerinin sarsılmaz iradesine çarpmışlardır mustafa kemalin size savaşmayı değil ölmeyi emrediyorum emri çanakkale muharebelerinin özetidir şehitlerimizin ruhu şad olsun,tarihci
duymayan kalmasın görüşmek dileğiyle,tarihci
bir tarih bir uygarlık değeri çöküyor,tarihci
maalesef uygarlık tarihinin bir parçası gözümüzün önünde yok oluyor yazık,tarihci
izmirde keyifli bir imza günü yaşadık kitap fuarına gelerek bizleri mutlu eden herkese kucak dolusu teşekkürler varlığınız fazla üretmek bizleri teşvik ediyor sağolun ayaklarınıza sağlık teşekkürler,tarihci
haberi olmayan kalmasın müsait olanları beklerim,tarihci
duymayan kalmasın,tarihci
pasifik savaşının dönüm noktası olan yılındaki midway muharebesinin perde arkası ıyi seyirler,tarihci
japonlara malaya singapurda zafer kazandıran tomoyuki yamashita mucizesinin perde arkası iyi seyirler,tarihci
ışte kaçmaz üstadın uzun süreli çalışmasının ürünü kitabı raflarda görmek biraz sabır,tarihci
dünya savaşı sırasında alman zeplinleri ingiltereye akın gerçekleştirdi milyon sterlinlik zarara yol açan saldırılarda kişi hayatını kaybetti kişi yaralandı bebek katili olarak anılan zeplinler avcı uçaklarının gelişimi sayesinde durdurulabildiler,tarihci
evren hoca gene ezberbozuyor önemli açıklamalarda bulunuyor okumakta fayda var,tarihci
emekli tümamiral cem gürdeniz bize denizlerimizi hatırlatmış emeğinize sağlık,tarihci
ahmet yurttakal hocanın editörlüğünde gene önemli çalışma gerçekleştirmiş konusuna hakim yazarların biraraya geldiği arşivlik bir dosya ortaya çıkmış sevgili dostlar kaçırmayın hemen okuyun derimahmet hocanın beyaz tarihin emeklerine sağlık,tarihci
mart bugünü yaşayabilmen mehmetçiğin yaptığı fedakarlıkları ödediği bedeli unutmasenden sonra gelenlere anlat,tarihci
mart günü birleşik filo çanakkale boğazına saldırdı nusretin mayınları seyidin mermileri türkün sarsılmaz iradesi yenilmez olduklarını sananlara geçit vermedi şehitlerimizin ruhu şad olsun rahat uyuyun mirasınıza sahip çıkmak boynumuzun borcudur,tarihci
çanakkale cephesini bir yakın plan cihan harbi belgeselinden izleyin belgeselimizin bölümleri destanı yazanların hikayelerine dayanmaktadır iyi seyirler bölüm bölüm,tarihci
mart işgale uğrayan istanbul şehit edilen askerlerimiz tutuklanan mebuslarımız milli irademizi yok etmeye çalışanlara inat halk ankara kenetlenmiş dimdik ayakta kurtuluş savaşımız süresince bizler canını vermiş atalarımızın ruhları şad olsun,tarihci
sevgili dostlar bugün istinye üniversitesinde yapılması planlanan etkinliğimiz maalesef gerçekleşmeyecektir bir dahaki sefere görüşmek üzere diyorum,tarihci
sabah zaman yattığı yere konulan masaları görünce havlamadan üstlerine çıktıinmesi istenince tınmadı masalar çekilinceye kadar şekilde taşkınlık yapmadan durdu pasif direnişsivil itaatsizlikhak aramahakkına sahip çıkma konusunda ders verdi sonra yerine uzandı,tarihci
galatasaray cemiyetindeyiz yeni bir ruh yeni bir anlayış yeni bir cemiyet mümkün diyoruz burası hedefimiz,tarihci
askerliğimi sahra sıhhiye olarak yaptım aldığım eğitimden anladım tıp mesleğini icra edenlerin işi hayli zor elleri öpülesi insanlar başta tuncay yılmazer üstat olmak üzere bütün sağlık çalışanlarının günlerini kutluyorum,tarihci
sabah ilginç başladı dostumuz kadıköyden vapura bindi bizle beraber beşiktaşa geldi gemiden indi hemen iskele turnikelerinden geçerek indiği vapura binerek kadıköye dönüş yolculuğuna başladı sabah boğaz sefası böyle herhalde resmen imrendim,tarihci
haberi olmayan kalmasın,tarihci
mutlaka okunması gereken bir yazı cevad paşayı yakından tanıma imkanı sunan hocaya teşekkürler emeğinize kaleminize sağlık ahmet hocam,tarihci
umarım ekibin parçası olduğu askeri harekatların tarihini yazmam yazımın kısa süreceğine eminim,tarihci
samsun ankara avrasya son bursa kitap fuarlarında söyleşi imza etkinliğim sırasında büyük bir gayretle türlü yardımı sağlayan çalışanlarına teşekkürlerimi sunuyorum harika bir ekipsiniz ben sizlerle çalıştığım şanslıyım,tarihci
buluşmaya kaldı sabırsızlık hat safhada görüşmek dileğiyle,tarihci
hitler verdiği destekle ispanya iç savaşını kazanmasını sağladığı franco birlikte hitler bütün uğraşılarına rağmen franconun mihver kuvvetler yanında ikinci dünya savaşına girmesini sağlayamamıştır ancak franco berline istihbarat sağlamaya devam etmiştir,tarihci
nusret mayın gemisi erenköy koyuna dökülen mayın mart günü görevini tamamlamanın huzurunu yaşayan mürettebat gün sonra emsali olmayan bir zaferin mimari olacaklardı kasım ocak arasında çanakkalede şehit düşen atalarımızın ruhları şad olsun,tarihci
